Tim_Farron,0.0
Robert_Syms,1.5
Desmond_Swayne,0.0
Julian_Sturdy,0.0
Graham_Stuart,0.75
Mel_Stride,0.0
Gary_Streeter,0.0
Iain_Stewart,0.0
Liam_Fox,1.25
Stephen_Hammond,0.0
Andrew_Mitchell,0.0
David_Mundell,0.0
Jeremy_Hunt,0.0
Chloe_Smith,0.0
Neil_Parish,0.0
John_Redwood,0.0
Michael_Gove,0.0
Maria_Miller,0.0
Stephen_Kinnock,6.75
Fabian_Hamilton,1.25
Michelle_Gildernew,0.0
Richard_Bacon,0.0
Catherine_McKinnell,0.0
Bob_Stewart,0.0
John_Stevenson,0.0
Andrew_Stephenson,1.75
Anne_McLaughlin,0.0
Mark_Spencer,0.0
John_Spellar,0.0
Yvonne_Fovargue,0.0
Nick_Smith,0.0
Julian_Smith,0.0
Henry_Smith,0.0
George_Freeman,0.0
Roger_Gale,1.25
Barry_Gardiner,0.0
Mark_Garnier,0.0
Nick_Gibb,0.0
Andy_Slaughter,3.0
John_Glen,0.4588
Mary_Glindon,0.0
Chris_Skidmore,0.0
Robert_Goodwill,0.0
Richard_Graham,0.0
Helen_Grant,0.0
James_Gray,0.0
Damian_Green,0.0
Kate_Green,0.0
Lilian_Greenwood,0.75
Nia_Griffith,0.0
Andrew_Gwynne,4.0
Robert_Halfon,0.0
Alec_Shelbrooke,2.6364
Natalie_Elphicke,0.75
Vicky_Ford,2.25
Alyn_Smith,0.75
Andy_McDonald,0.0
Anthony_Browne,0.0
Barry_Sheerman,0.75
Matt_Hancock,0.0
Greg_Hands,1.5
Mark_Harper,0.0
Rebecca_Harris,0.0
Simon_Hart,0.0
Virendra_Sharma,0.0
Alok_Sharma,0.0
Grant_Shapps,4.25
Jim_Shannon,0.0
Oliver_Heald,0.0
Andrew_Selous,1.5
David_Rutley,0.0
Andrew_Rosindell,0.75
Laurence_Robertson,0.0
Jonathan_Reynolds,6.0
Chris_Hazzard,0.0
Claudia_Webbe,0.0
Colum_Eastwood,0.5
Conor_McGinn,0.75
Craig_Mackinlay,0.0
Dawn_Butler,0.75
Órfhlaith_Begley,0.0
Drew_Hendry,0.0
David_Lammy,41.934200000000004
Anna_Firth,1.5
Francie_Molloy,0.0
Janet_Daby,2.8597
Gareth_Bacon,0.0
Gavin_Robinson,0.0
John_Finucane,0.0
Giles_Watling,0.0
Nickie_Aiken,0.0
Rachel_Reeves,18.0
Mark_Pritchard,0.0
Christopher_Pincher,0.0
Bridget_Phillipson,0.75
Toby_Perkins,3.75
Andrew_Percy,0.0
John_Penrose,0.0
Mark_Pawsey,0.0
Priti_Patel,0.75
Guy_Opperman,0.0
Chi_Onwurah,1.2923
Matthew_Offord,0.0
Jesse_Norman,0.0
Caroline_Nokes,0.0
Bob_Neill,0.5
Lisa_Nandy,2.25
Andrew_Murrison,0.0
Sheryll_Murray,0.0
Ian_Murray,1.5
James_Morris,0.0
Grahame_Morris,0.0
David_Morris,0.0
Anne_Marie_Morris,0.75
Jessica_Morden,2.8219
Penny_Mordaunt,2.086
Nigel_Mills,0.0
Kerry_McCarthy,0.0
Ian_Mearns,0.0
Esther_McVey,0.0
Stephen_McPartland,0.0
James_Cleverly,8.5
John_Healey,20.0
Ruth_Jones,0.0
Keir_Starmer,57.73140000000001
Joy_Morrissey,0.0
Suzanne_Webb,1.5
Brendan_Clarke-Smith,2.25
Zarah_Sultana,0.0
Tom_Randall,0.0
Fay_Jones,0.75
Kit_Malthouse,0.0
Lucy_Powell,1.5
Afzal_Khan,3.3869
Chris_Heaton-Harris,0.0
Mark_Hendrick,0.0
Meg_Hillier,0.0
Damian_Hinds,0.0
Mickey_Brady,0.0
Margaret_Hodge,9.5
Sharon_Hodgson,10.25
Adam_Holloway,0.0
Stewart_Hosie,3.0
George_Howarth,0.0
Lindsay_Hoyle,0.0
Daniel_Kawczynski,0.0
Alison_McGovern,0.0
Pat_McFadden,0.75
John_McDonnell,0.5
Siobhain_McDonagh,0.5
Karl_McCartney,0.75
Jason_McCartney,0.0
Steve_McCabe,0.0
Paul_Maynard,0.0
Paul_Maskey,0.0
Seema_Malhotra,0.75
Shabana_Mahmood,0.75
Khalid_Mahmood,1.25
Angus_MacNeil,0.0
Tim_Loughton,0.0
Jonathan_Lord,0.0
Jack_Lopresti,0.75
Tony_Lloyd,2.25
Neil_O'Brien,1.5
Paul_Girvan,0.0
Dan_Jarvis,0.0
Sajid_Javid,0.0
Bernard_Jenkin,0.0
Diana_Johnson,3.5
Gareth_Johnson,0.0
Andrew_Jones,0.0
David_Jones,0.0
Rupa_Huq,0.0
Sarah_Champion,1.5
Ian_Liddell-Grainger,0.0
Edward_Leigh,0.0
Andrea_Leadsom,0.0
Ian_Lavery,0.0
Pauline_Latham,0.0
Eleanor_Laing,0.0
Kwasi_Kwarteng,11.25
Greg_Knight,0.0
Liz_Kendall,0.0
Barbara_Keeley,2.25
Marcus_Jones,0.0
Kevan_Jones,0.0
James_Murray,0.0
Fleur_Anderson,0.9554
Simon_Baynes,2.25
Theo_Clarke,0.0
Sarah_Owen,0.0
Feryal_Clark,0.75
Navendu_Mishra,0.0
Dave_Doogan,1.25
Neale_Hanvey,0.75
Stephen_Flynn,0.0
Richard_Thomson,0.0
Steven_Bonnar,0.0
Allan_Dorans,0.0
Amy_Callaghan,0.0
Munira_Wilson,0.75
Wendy_Chamberlain,0.0
Helen_Morgan,0.0
Stephen_Doughty,17.6308
Stephen_Farry,0.75
Steve_Reed,0.75
Jerome_Mayhew,0.0
Katherine_Fletcher,0.75
Simon_Fell,0.0
Darren_Henry,0.0
Selaine_Saxby,0.0
Julie_Marson,0.0
Felicity_Buchan,0.75
Matt_Vickers,0.0
Mark_Eastwood,0.0
Jamie_Wallis,0.0
Gary_Sambrook,0.0
Olivia_Blake,0.0
Christian_Wakeford,0.0
Scott_Benton,0.0
Nadia_Whittome,0.0
Duncan_Baker,0.75
Robbie_Moore,0.0
Sarah_Atherton,0.0
Alicia_Kearns,0.0
Robert_Largan,2.0
Laura_Farris,0.75
Siobhan_Baillie,0.75
Lia_Nici,0.0
Stuart_Anderson,3.25
Antony_Higginbotham,0.5
Sara_Britcliffe,0.0
Louie_French,0.75
Mary_Foy,0.0
David_Simmonds,0.0
Elliot_Colburn,0.0
Marco_Longhi,0.75
Nicola_Richards,0.0
Angela_Richardson,0.0
Shaun_Bailey,0.75
Mick_Whitley,0.0
Beth_Winter,1.0
Sam_Tarry,0.0
Paula_Barker,0.0
Apsana_Begum,0.0
Chris_Loder,0.0
Abena_Oppong-Asare,0.0
Bell_Ribeiro-Addy,0.0
Taiwo_Owatemi,2.0
Charlotte_Nichols,0.0
Cherilyn_Mackrory,1.5
Imran_Ahmad_Khan,0.0
Neil_Hudson,0.0
Claire_Coutinho,0.0
Sally-Ann_Hart,1.5
Sarah_Dines,0.0
Ben_Everitt,1.5
Gagan_Mohindra,0.0
Paul_Bristow,1.5
Kieran_Mullan,0.0
Dehenna_Davison,0.0
Alex_Davies-Jones,1.25
Ian_Byrne,0.5
Rachel_Hopkins,2.1249000000000002
Mark_Logan,0.0
Andy_Carter,1.5
Kim_Johnson,0.75
Saqib_Bhatti,1.5
James_Sunderland,0.0
Simon_Jupp,0.0
Alexander_Stafford,0.75
Robin_Millar,0.0
Jane_Hunt,0.0
Luke_Evans,0.75
James_Daly,0.0
Paul_Holmes,0.0
Mark_Jenkinson,0.0
Dean_Russell,0.0
Jacob_Young,0.0
Jo_Gideon,0.75
Tahir_Ali,0.0
Anthony_Mangnall,0.0
Ruth_Edwards,0.0
Kate_Osborne,0.0
James_Wild,0.75
Andrew_Western,0.0
Peter_Gibson,0.75
Ben_Spencer,0.0
Richard_Holden,0.75
Chris_Clarkson,0.0
Paul_Howell,4.5
Greg_Smith,0.75
Tom_Hunt,0.5
Gareth_Davies,0.0
Lee_Anderson,0.0
Rob_Butler,0.0
Nick_Fletcher,1.25
David_Johnston,1.75
Andrew_Griffith,0.6124
Jane_Stevenson,0.0
Aaron_Bell,1.5
Tulip_Siddiq,0.0
Wes_Streeting,9.75
Caroline_Lucas,2.0525
Kenny_MacAskill,0.0
Richard_Foord,0.0
