name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Michael Gerdes;Q1927537;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Deutscher%20Bundestag%20IMG%203277%20by%20Stepro.jpg;FALSCH;;GerdesMdB;;WAHR
Gero Storjohann;Q1514515;http://commons.wikimedia.org/wiki/Special:FilePath/Gero%20Storjohann.jpg;FALSCH;;gero_storjohann;;WAHR
Gero Clemens Hocker;Q1514489;http://commons.wikimedia.org/wiki/Special:FilePath/Gero%20Clemens%20Hocker.jpg;FALSCH;;gerohocker;;WAHR
Gerold Otten;Q40880800;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Pressekonferenz%20der%20AfD%20by%20Olaf%20Kosinsky-8125.jpg;WAHR;https://pbs.twimg.com/profile_images/1060600740761255936/aYQl4qkZ_normal.jpg;Gerold_Otten;#AfD MdB Gerold Otten +Mitglied im #Verteidigungsausschuß +Obmann und Sprecher für Abrüstung, Rüstungskontrolle und Nichtweiterverbreitung;WAHR
Gerrit Huy;Q108756724;;FALSCH;;GerritHuy;;WAHR
Knut Gerschau;Q28166378;http://commons.wikimedia.org/wiki/Special:FilePath/Knut%20Gerschau.jpg;FALSCH;;GerschauKnut;;WAHR
Gitta Connemann;Q103165;http://commons.wikimedia.org/wiki/Special:FilePath/Gitta%20Connemann%202009.jpg;FALSCH;;GittaConnemann;;WAHR
Albrecht Glaser;Q20645389;http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Glaser%202015.jpg;WAHR;https://pbs.twimg.com/profile_images/1486009415211929600/3gXSdMM6_normal.jpg;GlaserMdb;- Mitglied Finanzausschuss & stv. Mitglied Haushaltsausschuss;WAHR
Katrin Göring-Eckardt;Q48967;http://commons.wikimedia.org/wiki/Special:FilePath/Hart%20aber%20fair%202019-02-25-5543.jpg;FALSCH;;GoeringEckardt;;WAHR
Christian Görke;Q1080069;http://commons.wikimedia.org/wiki/Special:FilePath/16-03-09-Christian-G%C3%B6rke%20RR26732.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-12%20Sitzung%20des%20Bundesrates%20by%20Olaf%20Kosinsky-0135.jpg;FALSCH;;goerke_c goerke_c;;WAHR
Gottfried Curio;Q27917019;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Gottfried%20Curio%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;GottfriedCurio;;WAHR
Gregor Gysi;Q65126;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-09%20Bundesparteitag%20Die%20Linke%202018%20in%20Leipzig%20by%20Sandro%20Halank%E2%80%93120.jpg;FALSCH;;gregorgysi;;WAHR
Hermann Gröhe;Q70429;http://commons.wikimedia.org/wiki/Special:FilePath/2017-04-03-Hermann%20Gr%C3%B6he-hart%20aber%20fair-0547.jpg;FALSCH;;groehe;;WAHR
Markus Grübel;Q1901534;http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%BCbel%2C%20Markus-1877.jpg;FALSCH;;GruebelMdb;;WAHR
Claudia Müller;Q6523639;http://commons.wikimedia.org/wiki/Special:FilePath/Claudia%20M%C3%BCller%20%282022%29.jpg;FALSCH;;GruenClaudia;;WAHR
Beate Müller-Gemmeke;Q813168;http://commons.wikimedia.org/wiki/Special:FilePath/Beate%20M%C3%BCller-Gemmeke%2C%20Bundestag%2C%20IMG%201415%20LR7%2C5%20by%20Stepro.jpg;FALSCH;;GrueneBeate;;WAHR
Götz Frömming;Q40571929;http://commons.wikimedia.org/wiki/Special:FilePath/2019-06-27%20G%C3%B6tz%20Fr%C3%B6mming%20AfD%20MdB%20by%20Olaf%20Kosinsky%207085.jpg;FALSCH;;GtzFrmming;;WAHR
Günter Krings;Q1560703;http://commons.wikimedia.org/wiki/Special:FilePath/Krings%2C%20G%C3%BCnther-0762.jpg;FALSCH;;guenterkrings;;WAHR
Gunther Krichbaum;Q98115;http://commons.wikimedia.org/wiki/Special:FilePath/Gunther%20Krichbaum%202017.jpg;FALSCH;;GuntherKrichba3;;WAHR
Gyde Jensen;Q40999997;http://commons.wikimedia.org/wiki/Special:FilePath/2018-06-20%20Boris%20Nemzow%20Preis%202018-9827.jpg http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Gyde%20Jensen%20FDP%20MdB%20by%20Olaf%20Kosinsky8423.jpg;FALSCH;;GydeJ GydeJ;;WAHR
Harald Weyel;Q40477677;;FALSCH;;h_weyel;;WAHR
Thomas Hacker;Q2424482;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Thomas%20Hacker%20%28KPFC%29%2001.jpg;FALSCH;;hacker_fdp;;WAHR
Rita Hagl-Kehl;Q15813119;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Rita%20Hagl-Kehl%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank.jpg;FALSCH;;HaglRita;;WAHR
Florian Hahn;Q1429695;http://commons.wikimedia.org/wiki/Special:FilePath/Hahn%2C%20Florian-9057.jpg;FALSCH;;hahnflo;;WAHR
Hakan Demir;Q108708881;;FALSCH;;hakandemirnk;;WAHR
Muhanad Al-Halak;Q108735712;http://commons.wikimedia.org/wiki/Special:FilePath/22%2011%2025%20Bundestag%20Muhanad%20Al-Halak%20RRK3003.jpg;FALSCH;;halakmuhanad;;WAHR
Hannes Gnauck;Q108738181;;FALSCH;;Hannes_Gnauck;;WAHR
Hannes Walter;Q108760497;http://commons.wikimedia.org/wiki/Special:FilePath/Hannes%20Walter%20%282021%29.jpg;FALSCH;;hanneswalterspd;;WAHR
Hansjörg Durz;Q15813798;http://commons.wikimedia.org/wiki/Special:FilePath/Hansj%C3%B6rg%20Durz%202013.jpg;FALSCH;;Hansjoerg_Durz;;WAHR
Hanna Steinmüller;Q108705697;;FALSCH;;HanSteinmueller;;WAHR
Ulrike Harzer;Q108756331;;FALSCH;;HarzerUlrike;;WAHR
Helge Braun;Q1602354;http://commons.wikimedia.org/wiki/Special:FilePath/2019-11-23%20Helge%20Braun%20CDU%20Parteitag%20by%20OlafKosinsky%20MG%205983.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Helge-Braun.jpg;FALSCH;;HBraun HBraun;;WAHR
Heidi Reichinnek;Q61965546;http://commons.wikimedia.org/wiki/Special:FilePath/Heidi%20Reichinnek.png;FALSCH;;HeidiReichinnek;;WAHR
Heike Brehmer;Q1594501;http://commons.wikimedia.org/wiki/Special:FilePath/Heike%20Brehmer%202013.jpg;FALSCH;;HeikeBrehmerMdB;;WAHR
Heiko Maas;Q108447;http://commons.wikimedia.org/wiki/Special:FilePath/2022-03-27%20Landtagswahl%20im%20Saarland%202022%201DX%207554%20by%20Stepro-2.jpg;FALSCH;;HeikoMaas;;WAHR
Helge Limburg;Q75077;http://commons.wikimedia.org/wiki/Special:FilePath/Limburg%2C%20Helge.jpg;FALSCH;;Helge_Limburg;;WAHR
Helge Lindh;Q40998992;http://commons.wikimedia.org/wiki/Special:FilePath/Helge%20Lindh%20%282021%29.jpg;FALSCH;;helgelindh;;WAHR
Wolfgang Hellmich;Q1677754;http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4t%20Wolfgang%20Hellmich.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4t%20Wolfgang%20Hellmich.jpg;FALSCH;;HellmichMdB whellmich;;WAHR
Helmut Kleebank;Q1603762;;FALSCH;;helmut_kleebank;;WAHR
Henning Otte;Q98819;http://commons.wikimedia.org/wiki/Special:FilePath/Henning%20Otte.jpg;FALSCH;;HenningOtteMdB;;WAHR
Henning Rehbaum;Q1605544;http://commons.wikimedia.org/wiki/Special:FilePath/Rehbaum%2C%20Henning-1.jpg;FALSCH;;HenningRehbaum;;WAHR
Heike Engelhardt;Q108755291;http://commons.wikimedia.org/wiki/Special:FilePath/Bregenz-Heike%20Engelhardt-03ASD.jpg;FALSCH;;HERavensburg;;WAHR
Markus Herbrand;Q40998965;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203565%20by%20Stepro.jpg;FALSCH;;HerbrandMarkus;;WAHR
Marcel Emmerich;Q106807099;http://commons.wikimedia.org/wiki/Special:FilePath/Marcel%20Emmerich%20November%202014.jpg;FALSCH;;herr_emmerich;;WAHR
Susanne Hierl;Q108756657;;FALSCH;;HierlSusanne;;WAHR
Karsten Hilse;Q40589032;http://commons.wikimedia.org/wiki/Special:FilePath/2019-05-09-Karsten%20Hilse%20AfD%20MdB%20by%20Olaf%20Kosinsky-1857.jpg;FALSCH;;HilseMdb;;WAHR
Alexander Hoffmann;Q15782242;http://commons.wikimedia.org/wiki/Special:FilePath/Hoffmann%2C%20Alexander-1210.jpg;FALSCH;;Hoffmann_MdB;;WAHR
Christoph Hoffmann;Q40997670;;FALSCH;;HoffmannForest;;WAHR
Holger Becker;Q108708895;http://commons.wikimedia.org/wiki/Special:FilePath/Holger%20Becker%20Weimarer%20Land.jpg;WAHR;https://pbs.twimg.com/profile_images/1420989629235355656/ygkLhXfD_normal.jpg;Holger_SciTec;;WAHR
Holger Mann;Q1624565;http://commons.wikimedia.org/wiki/Special:FilePath/2013-12-17%20-%20Holger%20Mann%20-%20S%C3%A4chsischer%20Landtag%20-%201929.jpg http://commons.wikimedia.org/wiki/Special:FilePath/MJK21306%20Holger%20Mann.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Holger%20Mann%20%282021%29.jpg;FALSCH;;HolgerMannLE;;WAHR
Reinhard Houben;Q40892185;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Reinhard%20Houben%20%28KPFC%29%2002.jpg;FALSCH;;HoubenReinhard;;WAHR
Hans-Peter Friedrich;Q66144;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Hans-Peter%20Friedrich%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;HPFriedrichCSU;;WAHR
Johannes Huber;Q40983433;http://commons.wikimedia.org/wiki/Special:FilePath/2020-07-02%20AfD%20MdB%20by%20OlafKosinsky%202170.jpg;FALSCH;;HuberMdB;;WAHR
Hubertus Heil;Q71534;http://commons.wikimedia.org/wiki/Special:FilePath/2020-07-02%20Bundesminister%20Hubertus%20Heil%20by%20OlafKosinsky%20MG%201922.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Hubertus%20Heil%20%282021%29.jpg;FALSCH;;hubertus_heil;;WAHR
Hubert Hüppe;Q1633223;http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%BCppe%20CDU%20Parteitag%202014%20by%20Olaf%20Kosinsky-1.jpg;FALSCH;;hueppemdb;;WAHR
Markus Hümpfer;Q108756685;http://commons.wikimedia.org/wiki/Special:FilePath/Markus%20H%C3%BCmpfer%20%282021%29.jpg;FALSCH;;HumpferMarkus;;WAHR
Ingeborg Gräßle;Q85551;;FALSCH;;inge_graessle;;WAHR
Ingmar Jung;Q1663079;http://commons.wikimedia.org/wiki/Special:FilePath/Ingmar%20Jung%20%28Martin%20Rulsch%29%202013-02-28%201.jpg;FALSCH;;Ingmar_Jung;;WAHR
Ingo Bodtke;Q108752709;;FALSCH;;IngoBodtke;;WAHR
Ingo Schäfer;Q108746963;http://commons.wikimedia.org/wiki/Special:FilePath/MdB%20Ingo%20Sch%C3%A4fer%202021.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Ingo%20Sch%C3%A4fer%20%282021%29.jpg;FALSCH;;ingoschaeferspd;;WAHR
Ingrid Nestle;Q1663364;http://commons.wikimedia.org/wiki/Special:FilePath/2019-05-09%20Ingrid%20Nestle%20GR%C3%9CNE%20MdB%20by%20Olaf%20Kosinsky%201372.jpg http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067359%20Ingrid%20Nestle%20%28Bundestag%202020%29.jpg;FALSCH;;Ingrid_Nestle Ingrid_Nestle;;WAHR
Irene Mihalic;Q15433827;http://commons.wikimedia.org/wiki/Special:FilePath/Irene%20Mihalic.jpg;FALSCH;;IreneMihalic;;WAHR
Isabel Mackensen-Geis;Q64995051;http://commons.wikimedia.org/wiki/Special:FilePath/Isabel%20Mackensen%20-%202017256181002%202017-09-13%20SPD%20Wahlkampf%20Ludwigshafen%20-%20Sven%20-%201D%20X%20MK%20II%20-%200047%20-%20AK8I6856.jpg;FALSCH;;IsabelMackensen;;WAHR
Isabel Cademartori;Q108714276;;FALSCH;;isacademartori;;WAHR
Julian Pahlke;Q107305353;http://commons.wikimedia.org/wiki/Special:FilePath/Julian%20Pahlke%20%2852558720971%29.jpg;FALSCH;;J_Pahlke;;WAHR
Fabian Jacobi;Q40847784;;FALSCH;;Jacobi_AfD;;WAHR
Jakob Blankenburg;Q108708990;;FALSCH;;jakobbla;;WAHR
Jamila Schäfer;Q21286329;http://commons.wikimedia.org/wiki/Special:FilePath/Jamila%20Sch%C3%A4fer.jpg;FALSCH;;jamila_anna;;WAHR
Jan Nolte;Q40650476;;FALSCH;;Jan_Nolte_AfD;;WAHR
Jana Schimke;Q15434319;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Jana%20Schimke.jpg;FALSCH;;JanaSchimke;;WAHR
Janine Wissler;Q1682774;http://commons.wikimedia.org/wiki/Special:FilePath/MK61753%20Janine%20Wissler%20%28Hessischer%20Landtag%202019%29.jpg;FALSCH;;Janine_Wissler;;WAHR
Jan Korte;Q1599545;http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Korte%20%28Die%20Linke%29.jpg;FALSCH;;jankortemdb;;WAHR
Jan Metzler;Q15230330;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Jan%20Metzler%20%28KPFC%29%2001.jpg;FALSCH;;janmetzler;;WAHR
Janosch Dahmen;Q101481413;http://commons.wikimedia.org/wiki/Special:FilePath/Janosch%20Dahmen.jpg;FALSCH;;janoschdahmen;;WAHR
Jan Plobner;Q108750994;;FALSCH;;JanPlobner;;WAHR
Jan Dieren;Q108753705;;FALSCH;;JanUlrichDieren;;WAHR
Jasmina Hostert;Q108743322;http://commons.wikimedia.org/wiki/Special:FilePath/Jasmina%20Hostert.jpg;FALSCH;;JasminaHostert;;WAHR
Jens Brandenburg;Q41699566;http://commons.wikimedia.org/wiki/Special:FilePath/ColognePride%202019-Samstag-Hauptb%C3%BChne-1600-Politblock-7926.jpg;FALSCH;;JBrandenburgFDP;;WAHR
Jens Beeck;Q40803793;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Jens%20Beeck%20FDP%20MdB%20by%20Olaf%20Kosinsky-8979.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Beeck%20MdB%20%282017%29.jpg;FALSCH;;jensbeeck;;WAHR
Jens Peick;Q108757839;http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Peick%20%28cropped%29.jpg;FALSCH;;JensPeick;;WAHR
Jens Spahn;Q86294;http://commons.wikimedia.org/wiki/Special:FilePath/MJKr01695%20Jens%20Spahn%20%28NRW-Empfang%2C%20Berlinale%202020%29.jpg;FALSCH;;jensspahn;;WAHR
Jens Teutrine;Q98739468;http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Teutrine%20s-w.jpg;FALSCH;;jensteutrine;;WAHR
Jens Zimmermann;Q15813170;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Jens%20Zimmermann%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%931.jpg;FALSCH;;JensZimmermann1;;WAHR
Jessica Rosenthal;Q102442505;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Jessica%20Rosenthal.jpg;FALSCH;;jessi_rosenthal;;WAHR
Jessica Tatti;Q40997976;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20Jessica%20Tatti%20MdB%20by%20Olaf%20Kosinsky-9376.jpg;FALSCH;;jessica_tatti;;WAHR
Thorsten Rudolph;Q108757956;;FALSCH;;jethoru;;WAHR
Jan-Marco Luczak;Q96427;http://commons.wikimedia.org/wiki/Special:FilePath/Luczak%20Jan-Marco%20Yves%20Sucksdorff%20Luczack%20jan-marco%20luczak%200.png;FALSCH;;JM_Luczak;;WAHR
Jan-Niclas Gesenhues;Q108737824;http://commons.wikimedia.org/wiki/Special:FilePath/Jan-Niclas%20Gesenhues%20%2842034755125%29.jpg;FALSCH;;JN_Gesenhues;;WAHR
Joachim Wundrak;Q1690600;http://commons.wikimedia.org/wiki/Special:FilePath/Conference%20of%20Air%20Force%20Commanders%20from%20the%20World%20in%20Jerusalem%20%28Joachim%20Wundrak%3B%20cropped%29.jpg;FALSCH;;JoachimWundrak;;WAHR
Joana Cotar;Q40896434;http://commons.wikimedia.org/wiki/Special:FilePath/Joana%20Cotar.jpg;FALSCH;;JoanaCotar;;WAHR
Jochen Haug;Q40475799;;FALSCH;;Jochen_Haug;;WAHR
Jörg Nürnberger;Q108757750;http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B6rg%20N%C3%BCrnberger%20%282021%29.jpg;FALSCH;;joergnurnberger;;WAHR
Jörn König;Q40921995;;FALSCH;;JoernKoenigAfD;;WAHR
Johann Saathoff;Q15813144;http://commons.wikimedia.org/wiki/Special:FilePath/Saathoff%2C%20Johann-1335.jpg;FALSCH;;Johann_Saathoff;;WAHR
Johannes Vogel;Q105426;http://commons.wikimedia.org/wiki/Special:FilePath/2017-05-14%20NRW%20Landtagswahl%20by%20Olaf%20Kosinsky-139.jpg;FALSCH;;johannesvogel;;WAHR
Josephine Ortleb;Q40919890;http://commons.wikimedia.org/wiki/Special:FilePath/Josephine%20Ortleb%202020%20by%20Jenny%20Paul%20%E2%80%93%20%2803%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Josephine%20Ortleb%20%282021%29.jpg;FALSCH;;joloulou joloulou;;WAHR
Josef Oster;Q40999127;http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067269%20Josef%20Oster%20%28Bundestag%202020%29.jpg;FALSCH;;josefoster;;WAHR
Josip Juratovic;Q96814;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Josip%20Juratovic%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;josip_juratovic;;WAHR
Johannes Steiniger;Q15813787;http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Steiniger%202013.jpg;FALSCH;;JoSteiniger;;WAHR
Johann Wadephul;Q1696501;http://commons.wikimedia.org/wiki/Special:FilePath/Wadephul%2C%20Johann-1249.jpg;FALSCH;;JoWadephul;;WAHR
Johannes Schraps;Q40998834;http://commons.wikimedia.org/wiki/Special:FilePath/2022%2006%2013%20Johannes%20Schraps%20BSPC%20Daria%20Rulevska%20RRK1735.jpg;FALSCH;;jschraps;;WAHR
Jürgen Trittin;Q11762;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-10%20-%20J%C3%BCrgen%20Trittin%20MdB%20-%207462.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Trittin%2C%20J%C3%BCrgen-0126.jpg;FALSCH;;jtrittin;;WAHR
Judith Skudelny;Q1711078;http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20Skudelny%202021%2C%2020.Wahlperiode.jpg;FALSCH;;JudithSkudelny;;WAHR
Jürgen Braun;Q40994438;http://commons.wikimedia.org/wiki/Special:FilePath/2019-04-11%20J%C3%BCrgen%20Braun%20MdB%20by%20Olaf%20Kosinsky-8372.jpg;FALSCH;;JuergenBraunAfD;;WAHR
Jürgen Coße;Q25906244;http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%BCrgen%20Co%C3%9Fe.jpg http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%BCrgen%20Cosse%20%282021%29.jpg;FALSCH;;juergencosse;;WAHR
Jürgen Hardt;Q111489;http://commons.wikimedia.org/wiki/Special:FilePath/Hardt%2C%20J%C3%BCrgen-8952.jpg;FALSCH;;juergenhardt;;WAHR
Julia Verlinden;Q15805255;http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Verlinden%20MdB%20%2814325810151%29.jpg;FALSCH;;julia_verlinden;;WAHR
Julia Klöckner;Q88158;http://commons.wikimedia.org/wiki/Special:FilePath/2021-01-23%20Julia%20Kl%C3%B6ckner%20MG%205936.jpg;FALSCH;;JuliaKloeckner;;WAHR
Jürgen Lenders;Q1717414;http://commons.wikimedia.org/wiki/Special:FilePath/2016-02-04%20J%C3%BCrgen%20Lenders%20-%20MdL%20Hessen%20-%203338-2.jpg;FALSCH;;JurgenLenders;;WAHR
Jan Wenzel Schmidt;Q23565778;;FALSCH;;jws_afd;;WAHR
Kordula Schulz-Asche;Q1784303;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Deutscher%20Bundestag%20IMG%203594%20by%20Stepro.jpg;FALSCH;;K_SA;;WAHR
Oliver Kaczmarek;Q2020339;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Oliver%20Kaczmarek%20%28Bundestagsprojekt%202020%29%20by%20Sandro%20Halank%E2%80%932.jpg;FALSCH;;KaczmarekOliver;;WAHR
Kai Whittaker;Q15813781;http://commons.wikimedia.org/wiki/Special:FilePath/Whittaker%2C%20Kai-1603.jpg;FALSCH;;Kai_Whittaker;;WAHR
Kai Gehring;Q109560;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-13%20Kai%20Gehring%20%28KPFC%29%2002.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Kai%20Gehring-7367.jpg;FALSCH;;KaiGehring;;WAHR
Elisabeth Kaiser;Q40999425;http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20Kaiser%20%282021%29.jpg;FALSCH;;Kaiser_SPD;;WAHR
Karamba Diaby;Q14943496;http://commons.wikimedia.org/wiki/Special:FilePath/Karamba%20Diaby%2C%202019%2C%20b.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Karamba%20Diaby%20%282021%29.jpg;FALSCH;;KarambaDiaby;;WAHR
Karl Lauterbach;Q105676;http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067610%20Karl%20Lauterbach%20%28Bundestag%202020%29.jpg;FALSCH;;Karl_Lauterbach;;WAHR
Karl Bär;Q1730608;http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20B%C3%A4r%202009.jpg;FALSCH;;karlbaer;;WAHR
Karoline Otte;Q107305149;;FALSCH;;karo_otte;;WAHR
Kassem Taher Saleh;Q108726839;;FALSCH;;kassem_ts;;WAHR
Katharina Dröge;Q15795521;http://commons.wikimedia.org/wiki/Special:FilePath/Katharina%20Dr%C3%B6ge%20MdB%20%28cropped%29.jpg;FALSCH;;katdro;;WAHR
Katharina Beck;Q108705838;http://commons.wikimedia.org/wiki/Special:FilePath/Bits%20und%20B%C3%A4ume%202018%2041%20%28cropped%29.jpg;FALSCH;;kathabeck;;WAHR
Kathrin Henneberger;Q1736494;http://commons.wikimedia.org/wiki/Special:FilePath/Kathrin%20Henneberger.jpg;FALSCH;;KathrinAnna;;WAHR
Katja Adler;Q108734080;;FALSCH;;katjadler;;WAHR
Katja Keul;Q1736638;http://commons.wikimedia.org/wiki/Special:FilePath/Katja%20Keul%20MdB%20%28cropped%29.jpg;FALSCH;;KatjaKeul;;WAHR
Katja Mast;Q1736645;http://commons.wikimedia.org/wiki/Special:FilePath/2020-07-02%20Katja%20Mast%20SPD%20MdB%20by%20OlafKosinsky%202211.jpg;FALSCH;;KatjaMast;;WAHR
Katrin Staffler;Q40915597;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Katrin%20Staffler%20%28KPFC%29%2001.jpg;FALSCH;;katrin_staffler;;WAHR
Katrin Helling-Plahr;Q41566062;http://commons.wikimedia.org/wiki/Special:FilePath/Katrin%20Helling-Plahr%20in%202018.jpg;FALSCH;;KatrinHelling;;WAHR
Katrin Uhlig;Q108704531;;FALSCH;;katrinuhligbn;;WAHR
Michael Kaufmann;Q73592404;;FALSCH;;KaufmannAfD;;WAHR
Kay Gottschalk;Q40476219;http://commons.wikimedia.org/wiki/Special:FilePath/Kay%20Gottschalk.jpg;FALSCH;;KayGottschalk1;;WAHR
Kay-Uwe Ziegler;Q108760602;;FALSCH;;KayUweZiegler71;;WAHR
Kerstin Vieregge;Q40999043;http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2067286%20Kerstin%20Vieregge%20%28Bundestag%202020%29.jpg;FALSCH;;Kerstin_4egge;;WAHR
Michael Kießling;Q40998109;http://commons.wikimedia.org/wiki/Special:FilePath/Kie%C3%9Fling%20Michael%202017%20by%20Oliver%20Gr%C3%BCner.jpg;FALSCH;;Kiessling_MdB;;WAHR
Kirsten Kappert-Gonther;Q1743637;http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Kappert-Gonther%2C%20Kirsten-8957.jpg;FALSCH;;KirstenKappert;;WAHR
Klaus Wiener;Q108706345;http://commons.wikimedia.org/wiki/Special:FilePath/Klaus%20Wiener%20MdB.jpg;FALSCH;;KlausWiener;;WAHR
Katja Leikert;Q15434284;http://commons.wikimedia.org/wiki/Special:FilePath/Leikert%2C%20Katja-0119.jpg;FALSCH;;KLeikert;;WAHR
Knut Abraham;Q108733370;http://commons.wikimedia.org/wiki/Special:FilePath/Knut%20Abraham.jpg;FALSCH;;knut_abraham;;WAHR
Lukas Köhler;Q40998056;http://commons.wikimedia.org/wiki/Special:FilePath/Lukas-9019.jpg;FALSCH;;koehler_fdp;;WAHR
Konrad Stockmeier;Q108760192;;FALSCH;;konradstockmei1;;WAHR
Konstantin Kuhle;Q16216417;http://commons.wikimedia.org/wiki/Special:FilePath/2020-02-14%20Konstantin%20Kuhle%20%28KPFC%29%2001.jpg;FALSCH;;KonstantinKuhle;;WAHR
Konstantin von Notz;Q1710769;http://commons.wikimedia.org/wiki/Special:FilePath/2014-09-09%20-%20Konstantin%20von%20Notz%20MdB%20-%207127.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Von%20Notz%2C%20Konstantin-9464.jpg;FALSCH;;KonstantinNotz;;WAHR
Markus Koob;Q15813753;http://commons.wikimedia.org/wiki/Special:FilePath/Koob%2C%20Markus-1730.jpg;FALSCH;;KoobMar;;WAHR
Christoph Schmid;Q58335148;;FALSCH;;kratermensch;;WAHR
Maja Wallstein;Q108731286;http://commons.wikimedia.org/wiki/Special:FilePath/Maja%20Wallstein%20%282021%29.jpg;FALSCH;;Krawallstein;;WAHR
Kristian Klinck;Q108714733;;WAHR;https://pbs.twimg.com/profile_images/1559865108951605249/BeDVJowv_normal.jpg;KristianKlinck;Politologe, Lehrer, Hauptmann der Reserve. Für Plön-Neumünster im Deutschen Bundestag. Mitglied im Verteidigungsausschuss.;WAHR
Kristine Lütke;Q108756068;http://commons.wikimedia.org/wiki/Special:FilePath/Luetke%20nn.png;FALSCH;;kristine_lutke;;WAHR
Michael Kruse;Q19362205;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Kruse%20IMG%206594%20edit.jpg;FALSCH;;krusehamburg;;WAHR
Kathrin Michel;Q108757253;http://commons.wikimedia.org/wiki/Special:FilePath/2021-08-20%20Kathrin%20Michel%20%28cropped%29.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Kathrin%20Michel%20%282021%29.jpg;FALSCH;;Kthrn_Mchl_SPD;;WAHR
Alexander Graf Lambsdorff;Q71763;http://commons.wikimedia.org/wiki/Special:FilePath/2022-09-05%20hart%20aber%20fair%20by%20Sandro%20Halank%E2%80%93004.jpg;FALSCH;;Lambsdorff;;WAHR
